Open_day1,Open_day2,Open_day3,High_day1,High_day2,High_day3,Low_day1,Low_day2,Low_day3,Volume_day1,Volume_day2,Volume_day3,Target
160.42,156.75,159.78,157.08,160.71,160.87,155.02,159.6,159.23,42357420.0,16252850.0,18969700.0,156.61
151.29,152.5,149.56,153.97,154.53,151.82,150.86,149.63,148.52,35661200.0,45034370.0,40622910.0,152.88
99.02,97.6,99.6,97.84,99.54,100.4,96.63,98.33,98.82,40170200.0,29139100.0,42268040.0,97.79
93.99,93.97,97.61,94.08,94.72,97.88,92.4,92.51,94.25,47844490.0,68388840.0,82107120.0,94.2
140.4,142.11,141.0,142.8,141.5,141.0,139.73,140.23,139.89,39461130.0,21258100.0,43700570.0,139.85
205.53,197.99,213.9,198.65,206.43,218.03,192.58,201.63,206.74,52392970.0,40862120.0,54017920.0,196.31
98.68,98.55,100.56,99.11,100.13,102.37,96.76,96.43,99.87,70722000.0,80742460.0,68384270.0,98.97
100.51,100.58,97.65,101.71,100.89,100.77,100.45,99.64,97.42,36884490.0,33136130.0,50303500.0,102.37
104.89,108.65,106.0,110.42,107.79,106.19,108.6,104.88,105.06,45547590.0,31154910.0,19354440.0,109.72
205.86,207.86,209.43,208.55,207.19,212.05,203.53,205.06,201.0,25897340.0,26066130.0,46882840.0,204.1
204.1,208.5,207.86,209.32,205.72,208.55,206.66,203.32,203.53,21007650.0,15957630.0,25897340.0,210.16
113.85,112.83,116.44,113.51,114.57,116.69,107.86,112.44,114.02,73230280.0,51861990.0,56005550.0,110.17
107.4,107.27,107.28,108.85,107.72,107.37,107.2,106.45,105.57,32618140.0,32728460.0,47507230.0,109.0
203.06,209.88,204.4,215.31,203.4,205.97,209.23,199.11,203.86,64827330.0,45751160.0,22010360.0,209.84
160.52,157.86,161.94,159.5,160.71,162.51,156.72,157.84,160.15,27391950.0,27377960.0,27607370.0,157.5
205.55,199.0,209.98,199.85,206.01,210.12,193.79,202.25,206.75,50991030.0,34317760.0,25289270.0,191.63
242.1,244.51,241.16,244.8,243.24,242.2,241.81,241.22,239.62,17916260.0,19932550.0,22684000.0,243.16
207.36,206.83,204.43,207.76,208.48,207.75,205.12,207.05,203.9,18463850.0,17427570.0,23286380.0,204.9
230.78,227.96,230.05,228.41,232.35,233.47,220.58,226.73,229.78,33507770.0,31961120.0,28540490.0,222.21
170.32,175.49,173.87,179.12,173.07,174.44,175.35,169.5,172.02,31123000.0,23985960.0,24755470.0,180.0
230.05,230.78,227.25,232.35,233.47,230.0,226.73,229.78,226.63,31961120.0,28540490.0,24435010.0,227.96
153.38,154.0,151.27,154.58,153.98,153.34,152.91,152.63,151.13,22930630.0,26892850.0,33520150.0,154.9
220.0,217.73,224.8,220.13,220.79,226.42,217.56,217.02,222.86,21158140.0,39763300.0,32226670.0,219.96
147.97,148.82,145.5,150.9,149.33,148.49,148.57,147.33,145.44,23765710.0,20117070.0,25080500.0,149.2
209.84,210.89,209.88,211.84,212.65,215.31,210.23,208.13,209.23,20892380.0,31996320.0,64827330.0,204.29
118.77,118.74,117.95,119.93,119.38,119.43,118.6,118.3,117.94,27453130.0,24432660.0,33420290.0,118.9
106.64,106.93,107.88,106.93,108.09,108.0,105.52,106.06,106.23,31416910.0,30576980.0,32340620.0,105.01
367.85,370.0,365.12,375.78,370.47,367.36,369.87,363.64,363.91,29663910.0,28510370.0,27684310.0,375.41
139.06,138.95,139.37,139.8,139.98,139.77,138.82,138.79,138.6,18695500.0,17439210.0,21229890.0,138.74
213.19,209.43,212.99,212.05,214.44,213.65,201.0,210.75,211.6,46882840.0,22267820.0,21564750.0,205.86
196.05,199.68,192.9,199.88,200.29,194.96,197.31,195.21,192.17,21124240.0,26551000.0,14669140.0,200.37
316.27,317.19,313.59,319.02,318.74,315.7,316.0,315.0,312.09,27710810.0,34454120.0,27207250.0,318.58
121.67,122.14,120.42,122.35,122.44,122.1,121.6,121.6,120.28,20495340.0,26320740.0,32417410.0,120.93
212.0,214.05,208.39,214.42,213.97,209.48,212.51,211.51,207.32,19362290.0,23946880.0,19216820.0,214.84
217.15,219.01,216.6,220.54,218.74,216.9,218.92,216.33,215.11,22751390.0,20400770.0,18457720.0,220.15
170.29,170.78,171.04,173.7,170.56,171.39,170.78,169.56,169.64,25047130.0,16041550.0,21884010.0,173.36
304.51,300.35,312.15,307.9,309.79,315.95,300.21,301.53,303.21,41587090.0,39732270.0,50155640.0,313.17
118.29,117.99,119.21,119.41,118.41,119.23,117.75,117.6,117.92,38063130.0,13046450.0,21341960.0,118.75
220.95,218.01,221.85,224.3,221.85,225.37,216.56,216.47,220.71,35644510.0,39194720.0,37418910.0,224.94
191.64,193.07,187.99,193.94,193.42,190.26,192.36,191.35,187.75,21535570.0,26190620.0,23377690.0,193.63
220.78,216.82,220.24,221.26,221.36,222.28,216.63,217.29,219.15,27581270.0,95584080.0,26388050.0,219.75
211.15,216.88,219.19,220.45,215.18,219.69,216.62,209.27,206.09,38016810.0,36487930.0,45713690.0,219.05
110.42,109.51,108.78,110.73,112.19,110.0,109.42,110.27,108.2,26560420.0,37322930.0,25820460.0,110.23
97.39,98.92,97.41,99.3,98.99,97.67,98.5,97.32,96.84,30031410.0,38885980.0,25879680.0,98.7
277.95,276.28,284.69,277.25,281.68,286.95,265.43,276.85,276.86,45247890.0,32503750.0,53812480.0,273.61
166.87,167.17,165.53,168.62,168.44,167.37,166.76,166.5,164.7,44453230.0,32234520.0,45635470.0,166.0
112.21,113.67,115.66,115.37,114.3,116.49,113.66,111.87,113.72,46594220.0,73991000.0,63712340.0,113.38
93.79,94.79,96.04,97.34,94.52,96.63,94.35,92.39,93.34,64332440.0,55622370.0,133059000.0,96.47
138.74,139.25,138.95,139.36,138.79,139.8,138.64,137.05,138.82,19578920.0,22117750.0,18695500.0,138.85
103.96,104.61,101.91,106.31,105.18,102.91,104.59,103.85,101.78,38236730.0,40026250.0,25058280.0,105.52
149.1,159.28,149.9,159.75,150.22,150.33,156.16,148.41,148.13,69726440.0,33669020.0,19690420.0,157.05
109.72,108.78,108.65,110.0,109.9,110.42,108.2,108.88,108.6,25820460.0,25763840.0,45547590.0,110.42
277.0,279.57,271.46,281.77,280.79,275.3,278.8,276.98,270.93,28575800.0,32081110.0,33432810.0,279.8
109.95,108.91,110.23,109.77,110.42,110.98,108.17,108.12,109.2,23553790.0,31735810.0,26178840.0,108.97
144.53,148.7,143.98,148.83,148.55,145.72,145.9,143.8,142.0,54571440.0,57423650.0,91106840.0,149.56
218.95,221.03,221.38,222.49,219.84,222.56,217.19,217.65,217.47,31434370.0,19419650.0,57977090.0,218.55
262.59,262.71,263.69,266.44,263.18,264.01,262.52,260.84,261.18,21029520.0,16331260.0,30348780.0,266.94
305.64,308.1,303.22,317.05,310.35,305.17,307.24,304.29,301.97,36486560.0,33511990.0,28803760.0,317.83
320.54,320.93,324.45,322.68,324.09,327.85,308.29,318.75,321.38,49897100.0,31685810.0,54149930.0,304.3
193.9,188.39,191.63,191.97,194.48,197.18,186.9,185.93,191.45,46271660.0,60547340.0,46725710.0,190.5
98.67,99.68,97.22,100.73,99.74,98.09,98.64,98.11,96.84,56293490.0,38258300.0,35074380.0,99.44
94.87,111.11,110.43,111.11,108.8,111.9,103.5,92.0,105.65,102731700.0,161882500.0,127246600.0,107.09
203.28,203.35,201.41,205.08,204.44,203.13,202.9,202.69,201.36,17265520.0,11362050.0,16935220.0,200.81
113.38,113.63,113.67,114.72,114.18,115.37,113.3,112.52,113.66,35678360.0,50278030.0,46594220.0,113.25
210.88,212.99,210.62,213.65,213.35,212.73,211.6,210.32,210.03,21564750.0,26919530.0,24431920.0,213.19
188.39,190.5,193.9,194.97,191.97,194.48,189.46,186.9,185.93,36191330.0,46271660.0,60547340.0,190.0
174.59,176.18,173.16,177.36,175.49,174.3,175.65,174.49,173.0,25302200.0,18653380.0,23751690.0,177.9
317.19,318.58,316.27,319.99,319.02,318.74,317.31,316.0,315.0,25458120.0,27710810.0,34454120.0,317.92
118.9,119.11,118.74,119.62,119.3,119.93,118.81,118.21,118.6,26083030.0,27057550.0,27453130.0,118.34
152.88,150.85,152.5,151.27,153.7,153.97,149.22,151.51,150.86,32018540.0,26924630.0,35661200.0,150.27
223.06,218.43,225.07,220.96,223.58,228.22,215.13,217.93,224.2,30352690.0,35767260.0,36187160.0,225.64
148.15,148.3,156.86,157.23,151.55,158.16,146.72,146.59,149.63,58133850.0,37169230.0,95497900.0,155.84
146.87,145.52,143.66,146.07,146.87,146.74,144.61,144.94,143.66,21247590.0,24877950.0,32203640.0,145.77
324.45,320.54,312.6,324.09,327.85,318.4,318.75,321.38,312.19,31685810.0,54149930.0,40558490.0,320.93
198.54,198.43,198.8,199.26,200.16,200.85,195.29,198.17,198.15,21070330.0,18220420.0,47800590.0,197.77
284.73,289.96,285.08,294.53,289.67,285.83,288.35,283.89,278.2,45765970.0,34320200.0,28001190.0,286.25
180.0,182.25,175.49,183.3,182.67,179.12,180.92,179.37,175.35,30929740.0,32416800.0,31123000.0,183.9
175.6,175.44,176.23,179.83,177.92,177.99,174.52,170.27,174.99,30967960.0,40396070.0,27043580.0,184.28
114.92,115.76,111.38,117.49,115.05,114.24,115.5,113.32,111.0,46559730.0,27584020.0,37979570.0,117.64
223.64,225.46,222.21,226.35,227.27,224.8,216.05,222.25,220.2,41084070.0,26656630.0,28784550.0,214.52
111.38,114.92,115.2,115.05,114.24,115.57,113.32,111.0,112.27,27584020.0,37979570.0,45555300.0,115.76
188.38,186.35,188.0,188.5,188.88,189.27,185.76,186.78,186.91,19966590.0,15228270.0,18383080.0,188.77
175.69,175.94,174.28,176.0,177.75,175.15,174.54,173.97,172.89,19238480.0,27413060.0,25737560.0,174.67
320.25,310.06,317.92,311.77,323.33,319.56,304.88,317.52,315.65,40485010.0,36634380.0,26117990.0,312.6
216.88,219.05,211.15,222.36,220.45,215.18,216.81,216.62,209.27,52954070.0,38016810.0,36487930.0,209.55
154.11,155.48,154.15,158.13,154.48,155.14,154.32,151.74,151.7,33508960.0,25418110.0,23046560.0,155.79
160.66,161.94,159.32,162.51,162.2,160.21,160.15,160.14,158.75,27607370.0,29377630.0,22074760.0,160.52
183.08,186.51,184.28,191.92,185.47,184.99,185.77,182.15,181.14,30684390.0,22526310.0,29773430.0,191.81
116.52,117.52,115.59,118.02,117.8,116.52,116.2,116.49,115.59,20686510.0,18131970.0,14244050.0,116.45
164.12,164.0,162.62,164.33,165.73,165.42,160.63,163.37,162.41,35617230.0,27850370.0,28331540.0,162.13
171.51,176.73,174.24,181.29,174.77,174.95,174.93,170.88,170.26,45941750.0,41156140.0,44662320.0,182.66
221.03,218.55,218.95,221.5,222.49,219.84,217.14,217.19,217.65,22481010.0,31434370.0,19419650.0,220.0
194.86,193.95,191.81,195.97,196.0,195.37,193.39,193.6,191.62,18253190.0,26932880.0,26220850.0,194.7
281.8,285.08,277.2,285.83,284.54,283.01,278.2,279.95,277.0,28001190.0,29271890.0,31627180.0,284.73
258.69,258.3,258.74,262.47,260.44,260.35,258.28,256.85,258.11,20507460.0,17520500.0,23735080.0,261.55
102.24,101.91,101.41,102.91,102.28,102.24,101.78,101.5,100.15,25058280.0,27368840.0,33490630.0,103.96
193.07,193.63,191.64,194.08,193.94,193.42,191.92,192.36,191.35,20912820.0,21535570.0,26190620.0,194.14
172.37,173.91,174.0,175.25,174.99,174.26,173.6,171.72,171.12,24332120.0,34770480.0,59332210.0,174.66
203.16,203.46,201.02,205.14,206.44,212.14,199.67,202.59,200.83,27883360.0,36547440.0,47539790.0,204.28
115.29,118.98,116.55,119.86,119.25,116.79,117.81,115.11,114.22,32063100.0,57717870.0,41511380.0,117.52
142.44,143.5,141.22,143.95,142.68,142.92,143.18,141.85,141.16,17117710.0,17290900.0,23294040.0,143.91
289.96,286.25,284.73,299.0,294.53,289.67,285.85,288.35,283.89,60154180.0,45765970.0,34320200.0,289.17
143.91,144.47,143.5,144.6,144.9,143.95,143.38,143.87,143.18,19998050.0,18325720.0,17117710.0,143.92
114.33,116.7,114.0,119.23,115.5,115.58,116.33,114.1,113.7,59251740.0,41430660.0,42276880.0,118.08
114.42,111.64,114.35,113.39,114.79,114.94,111.55,111.55,114.0,29800240.0,52411070.0,31048170.0,113.0
167.81,167.88,167.25,168.94,171.75,170.02,164.47,166.9,165.19,37425640.0,38116290.0,41464880.0,167.64
145.13,147.17,145.77,148.28,147.16,146.7,145.38,145.11,145.12,25674500.0,35421310.0,19082170.0,145.01
120.0,119.4,118.34,120.09,120.5,120.24,119.37,119.71,118.22,25554290.0,23687350.0,34412090.0,120.45
224.8,220.0,218.07,220.79,226.42,223.71,217.02,222.86,217.73,39763300.0,32226670.0,44289650.0,217.73
190.03,187.88,191.55,189.22,190.16,191.57,187.2,188.26,190.22,18458410.0,61438290.0,21584720.0,185.14
141.0,140.4,140.72,141.5,141.0,141.02,140.23,139.89,140.26,21258100.0,43700570.0,19173780.0,142.11
97.32,97.82,98.69,98.41,98.48,99.12,97.03,96.75,97.1,29373050.0,31890740.0,37708360.0,96.45
95.7,96.49,94.6,96.89,96.5,95.66,96.05,95.62,94.37,28877500.0,24460850.0,30877540.0,96.75
160.5,162.61,160.86,163.96,162.05,161.15,158.77,159.89,158.53,71574560.0,31506890.0,28411740.0,159.87
200.4,197.42,201.9,198.85,201.68,205.34,192.77,196.66,201.75,41208710.0,34908610.0,26339500.0,187.71
218.1,216.8,213.44,217.19,219.18,217.95,214.03,215.11,213.16,25682700.0,30149410.0,35034410.0,214.1
159.32,160.66,156.6,162.2,160.21,158.57,160.14,158.75,156.07,29377630.0,22074760.0,26208970.0,161.94
96.2,98.41,97.96,98.65,97.71,100.48,95.5,95.36,95.74,52960810.0,79356010.0,63000140.0,95.1
96.82,104.27,98.25,104.35,97.97,98.84,102.75,96.42,96.92,92143920.0,53454620.0,40290580.0,102.83
96.0,97.61,103.91,97.88,98.71,105.3,94.25,95.68,103.91,82107120.0,114436300.0,52979780.0,93.99
96.45,96.62,97.82,96.65,97.75,98.41,95.3,96.07,97.03,60793260.0,31251870.0,29373050.0,96.0
169.97,171.18,173.04,171.87,170.32,173.48,170.3,168.38,171.18,23598650.0,28998220.0,24683350.0,171.04
156.41,154.15,157.5,155.14,156.73,157.88,151.7,152.62,155.98,23046560.0,30273990.0,33259460.0,154.11
228.41,228.99,226.51,229.67,229.18,228.87,225.1,226.63,226.0,33290830.0,27363960.0,43177540.0,226.23
199.68,200.37,196.05,200.61,199.88,200.29,198.03,197.31,195.21,21513990.0,21124240.0,26551000.0,198.8
139.37,139.06,138.78,139.98,139.77,139.83,138.79,138.6,138.59,17439210.0,21229890.0,21555370.0,138.95
225.07,223.06,220.9,223.58,228.22,224.58,217.93,224.2,220.79,35767260.0,36187160.0,26318580.0,218.43
148.82,149.2,147.97,150.13,150.9,149.33,148.67,148.57,147.33,17837130.0,23765710.0,20117070.0,150.48
187.99,191.64,187.22,193.42,190.26,188.23,191.35,187.75,186.14,26190620.0,23377690.0,27468700.0,193.07
114.08,110.43,116.1,111.9,114.35,116.52,105.65,111.63,114.68,127246600.0,68176940.0,48079330.0,94.87
93.97,94.44,92.9,95.77,94.55,93.66,94.3,93.63,92.14,35783320.0,36505420.0,40387960.0,95.49
186.35,187.25,185.14,188.35,187.2,186.33,184.94,185.73,183.45,25649240.0,20490090.0,33538550.0,186.12
107.88,106.64,108.89,108.09,108.0,108.95,106.06,106.23,106.94,30576980.0,32340620.0,60784920.0,106.93
116.81,117.1,116.86,117.74,116.91,117.38,117.0,116.28,116.33,23492650.0,22527690.0,24100150.0,117.95
97.22,98.67,95.87,99.74,98.09,97.19,98.11,96.84,95.67,38258300.0,35074380.0,37977020.0,99.68
112.53,116.04,117.81,116.4,115.42,118.18,114.54,109.63,113.33,48407640.0,101593400.0,96820670.0,114.32
191.35,191.39,191.17,192.61,191.97,192.0,191.15,190.21,189.77,16859020.0,18069930.0,26580710.0,192.42
167.5,169.03,169.06,170.44,170.2,171.52,168.91,166.46,168.4,25656110.0,28397810.0,27315530.0,170.49
333.25,351.46,344.72,353.2,345.68,347.8,344.72,332.58,334.22,41357180.0,34702230.0,50036510.0,355.15
184.28,183.08,175.44,185.47,184.99,179.83,182.15,181.14,174.52,22526310.0,29773430.0,30967960.0,186.51
175.23,175.88,166.41,177.5,177.75,169.2,174.44,173.8,165.27,33944110.0,66454720.0,52228910.0,178.25
110.93,111.78,111.29,112.0,112.1,111.52,110.53,110.49,109.56,38794930.0,37622200.0,44434220.0,110.8
104.64,102.65,107.25,105.72,105.72,107.27,102.53,103.13,105.24,45114590.0,46461610.0,52955310.0,107.51
109.34,110.8,108.97,112.34,110.5,110.61,110.8,108.66,108.83,32771760.0,27150570.0,29357940.0,111.62
143.02,142.9,143.69,144.75,143.5,144.79,142.9,142.41,142.72,18527000.0,24110330.0,21550270.0,144.11
147.54,145.59,145.1,147.49,148.09,147.2,144.27,146.84,144.96,45579740.0,44182930.0,33498270.0,146.52
169.2,172.15,170.49,172.39,172.89,171.0,171.46,168.79,168.82,19088170.0,34260890.0,23285760.0,172.5
206.83,204.9,207.36,205.0,207.76,208.48,202.12,205.12,207.05,18612770.0,18463850.0,17427570.0,204.4
96.04,93.79,99.93,94.52,96.63,100.88,92.39,93.34,98.07,55622370.0,133059000.0,71937310.0,94.79
179.1,179.26,176.35,180.62,180.48,179.39,178.05,178.16,176.21,37568080.0,38885510.0,37353670.0,178.54
154.34,153.9,153.58,155.81,154.45,155.45,153.78,153.46,152.89,26591850.0,25277680.0,27715140.0,155.02
214.52,220.42,225.46,222.88,219.5,226.35,216.84,212.32,216.05,39494770.0,52902320.0,41084070.0,221.16
174.68,170.8,174.17,171.47,175.42,176.02,169.68,174.5,174.1,33113340.0,16339690.0,20848660.0,170.1
116.1,114.08,116.43,114.35,116.52,117.44,111.63,114.68,116.01,68176940.0,48079330.0,34525630.0,110.43
158.6,159.26,157.06,161.27,161.83,158.92,159.11,158.27,156.67,26060430.0,36127490.0,21827400.0,159.9
95.94,92.91,96.25,94.66,96.29,96.89,92.65,95.25,95.35,75219710.0,32042290.0,29124140.0,93.0
220.0,220.54,218.55,220.96,220.94,221.5,217.28,218.83,217.14,25361290.0,19088310.0,22481010.0,220.9
155.8,152.02,157.9,152.27,155.8,158.26,150.56,152.75,153.83,46575410.0,37350060.0,52126240.0,149.99
105.66,106.14,105.8,106.8,106.57,106.5,105.62,105.64,105.5,26675250.0,31639010.0,24817940.0,107.7
201.41,203.28,203.17,204.44,203.13,204.49,202.69,201.36,200.65,11362050.0,16935220.0,27316740.0,203.35
144.47,143.92,143.91,144.16,144.6,144.9,143.31,143.38,143.87,14198660.0,19998050.0,18325720.0,144.09
145.5,147.97,145.87,149.33,148.49,146.18,147.33,145.44,144.82,20117070.0,25080500.0,24833800.0,148.82
